suburb,state,postcode
Kalimna,VIC,3909
Kalimna West,VIC,3909
Kalkallo,VIC,3064
Kalkee,VIC,3401
Kallista,VIC,3791
Kalorama,VIC,3766
Kalpienung,VIC,3529
Kamarooka,VIC,3570
Kamarooka North,VIC,3571
Kanagulk,VIC,3401
Kancoona,VIC,3691
Kangaroo Flat,VIC,3555
Kangaroo Ground,VIC,3097
Kaniva,VIC,3419
Kanumbra,VIC,3719
Kanya,VIC,3387
Kanyapella,VIC,3564
Karabeal,VIC,3294
Kardella,VIC,3951
Kardella South,VIC,3950
Kariah,VIC,3260
Karnak,VIC,3401
Karramomus,VIC,3631
Karyrie,VIC,3483
Katamatite,VIC,3649
Katamatite East,VIC,3649
Katandra,VIC,3634
Katandra West,VIC,3634
Katunga,VIC,3640
Kawarren,VIC,3249
Kealba,VIC,3021
Keely,VIC,3568
Keilor,VIC,3036
Keilor Downs,VIC,3038
Keilor East,VIC,3033
Keilor Lodge,VIC,3038
Keilor North,VIC,3036
Keilor Park,VIC,3042
Kellalac,VIC,3393
Kelvin View,VIC,3666
Kenley,VIC,3597
Kenmare,VIC,3395
Kennedys Creek,VIC,3239
Kennett River,VIC,3234
Kennington,VIC,3550
Kensington,VIC,3031
Kerang,VIC,3579
Kerang East,VIC,3579
Kergunyah,VIC,3691
Kergunyah South,VIC,3691
Kernot,VIC,3979
Kerrie,VIC,3434
Kerrisdale,VIC,3660
Kevington,VIC,3723
Kew,VIC,3101
Kew East,VIC,3102
Kewell,VIC,3390
Keysborough,VIC,3173
Kialla,VIC,3631
Kialla East,VIC,3631
Kialla West,VIC,3631
Kiata,VIC,3418
Kiewa,VIC,3691
Kilcunda,VIC,3995
Killara,VIC,3312
Killara,VIC,3691
Killarney,VIC,3283
Killawarra,VIC,3678
Killingworth,VIC,3717
Kilmany,VIC,3851
Kilmore,VIC,3764
Kilmore East,VIC,3764
Kilsyth,VIC,3137
Kilsyth South,VIC,3137
Kimbolton,VIC,3551
King Valley,VIC,3678
Kinglake,VIC,3763
Kinglake Central,VIC,3757
Kinglake West,VIC,3757
Kingower,VIC,3517
Kings Park,VIC,3021
Kingsbury,VIC,3083
Kingston,VIC,3364
Kingsville,VIC,3012
Kinnabulla,VIC,3483
Kinypanial,VIC,3520
Kirkstall,VIC,3283
Kirwans Bridge,VIC,3608
Kithbrook,VIC,3666
Knebsworth,VIC,3286
Knockwood,VIC,3723
Knowsley,VIC,3523
Knoxfield,VIC,3180
Koallah,VIC,3260
Koetong,VIC,3704
Kolora,VIC,3265
Kongwak,VIC,3951
Konongwootong,VIC,3315
Koo Wee Rup,VIC,3981
Koo Wee Rup North,VIC,3981
Kooloonong,VIC,3597
Koonda,VIC,3669
Koondrook,VIC,3580
Koonoomoo,VIC,3644
Koonwarra,VIC,3954
Kooreh,VIC,3477
Koorlong,VIC,3501
Koornalla,VIC,3844
Kooroocheang,VIC,3364
Koorool,VIC,3860
Koorooman,VIC,3953
Kooyong,VIC,3144
Koriella,VIC,3714
Korobeit,VIC,3341
Koroit,VIC,3282
Korong Vale,VIC,3520
Koroop,VIC,3579
Korumburra,VIC,3950
Korumburra South,VIC,3950
Korweinguboora,VIC,3461
Kotta,VIC,3565
Kotupna,VIC,3638
Koyuga,VIC,3622
Krowera,VIC,3945
Kulwin,VIC,3490
Kunat,VIC,3585
Kurraca,VIC,3518
Kurraca West,VIC,3518
Kurting,VIC,3517
Kurunjang,VIC,3337
Kyabram,VIC,3620
Kyabram South,VIC,3620
Kyneton,VIC,3444
Kyneton South,VIC,3444
Kyvalley,VIC,3621
Laanecoorie,VIC,3463
Laang,VIC,3265
Labertouche,VIC,3816
Laceby,VIC,3678
Ladys Pass,VIC,3523
Laen,VIC,3480
Laen East,VIC,3480
Laen North,VIC,3480
Lah,VIC,3393
Laharum,VIC,3401
Lake Boga,VIC,3584
Lake Bolac,VIC,3351
Lake Bunga,VIC,3909
Lake Charm,VIC,3581
Lake Condah,VIC,3303
Lake Eildon,VIC,3713
Lake Eppalock,VIC,3551
Lake Fyans,VIC,3381
Lake Gardens,VIC,3355
Lake Goldsmith,VIC,3373
Lake Lonsdale,VIC,3381
Lake Marmal,VIC,3525
Lake Meran,VIC,3579
Lake Mundi,VIC,3312
Lake Powell,VIC,3597
Lake Rowan,VIC,3727
Lake Tyers,VIC,3887
Lake Tyers Beach,VIC,3909
Lake Tyrrell,VIC,3533
Lake Wellington,VIC,3851
Lake Wendouree,VIC,3350
Lake Wongan,VIC,3373
Lakes Entrance,VIC,3909
Lal Lal,VIC,3352
Lalbert,VIC,3542
Lalor,VIC,3075
Lamplough,VIC,3352
Lancaster,VIC,3620
Lance Creek,VIC,3995
Lancefield,VIC,3435
Landsborough,VIC,3384
Landsborough West,VIC,3384
Lang Lang,VIC,3984
Lang Lang East,VIC,3984
Langdons Hill,VIC,3363
Langi Kal Kal,VIC,3352
Langi Logan,VIC,3377
Langkoop,VIC,3318
Langley,VIC,3444
Langsborough,VIC,3971
Langwarrin,VIC,3910
Langwarrin South,VIC,3911
Lara,VIC,3212
Lardner,VIC,3821
Larpent,VIC,3249
Larralea,VIC,3325
Lascelles,VIC,3487
Launching Place,VIC,3139
Lauriston,VIC,3444
Lavers Hill,VIC,3238
Laverton,VIC,3028
Laverton North,VIC,3026
Lawler,VIC,3480
Lawloit,VIC,3418
Lawrence,VIC,3364
Leaghur,VIC,3537
Learmonth,VIC,3352
Ledcourt,VIC,3385
Leichardt,VIC,3516
Leigh Creek,VIC,3352
Leitchville,VIC,3567
Lemnos,VIC,3631
Leneva,VIC,3691
Leonards Hill,VIC,3461
Leongatha,VIC,3953
Leongatha North,VIC,3953
Leongatha South,VIC,3953
Leopold,VIC,3224
Lerderderg,VIC,3458
Leslie Manor,VIC,3260
Lethbridge,VIC,3332
Lexton,VIC,3352
Licola,VIC,3858
Licola North,VIC,3858
Lillico,VIC,3820
Lillicur,VIC,3371
Lillimur,VIC,3420
Lilliput,VIC,3682
Lilydale,VIC,3140
Lima,VIC,3673
Lima East,VIC,3673
Lima South,VIC,3673
Limestone,VIC,3717
Lindenow,VIC,3865
Lindenow South,VIC,3875
Lindsay,VIC,3312
Lindsay Point,VIC,3496
Linga,VIC,3509
Linton,VIC,3360
Liparoo,VIC,3549
Lismore,VIC,3324
Litchfield,VIC,3480
Little Desert,VIC,3418
Little Hampton,VIC,3458
Little River,VIC,3211
Llanelly,VIC,3551
Llowalong,VIC,3862
Loch,VIC,3945
Loch Sport,VIC,3851
Loch Valley,VIC,3833
Lockington,VIC,3563
Locksley,VIC,3665
Lockwood,VIC,3551
Lockwood South,VIC,3551
Loddon Vale,VIC,3575
Logan,VIC,3475
Londrigan,VIC,3678
Long Forest,VIC,3340
Long Gully,VIC,3550
Longerenong,VIC,3401
Longford,VIC,3851
Longlea,VIC,3551
Longwarry,VIC,3816
Longwarry North,VIC,3816
Longwood,VIC,3665
Longwood East,VIC,3666
Lorne,VIC,3232
Lorquon,VIC,3418
Lovely Banks,VIC,3213
Lower Moira,VIC,3639
Lower Norton,VIC,3401
Lower Plenty,VIC,3093
Loy Yang,VIC,3844
Lubeck,VIC,3385
Lucas,VIC,3350
Lucknow,VIC,3875
Lucyvale,VIC,3691
Lurg,VIC,3673
Lyal,VIC,3444
Lynbrook,VIC,3975
Lyndhurst,VIC,3975
Lyons,VIC,3304
Lyonville,VIC,3461
Lysterfield,VIC,3156
Lysterfield South,VIC,3156
Macarthur,VIC,3286
Macclesfield,VIC,3782
Macedon,VIC,3440
Macks Creek,VIC,3971
Macleod,VIC,3085
Macorna,VIC,3579
Macorna North,VIC,3568
Macs Cove,VIC,3723
Madalya,VIC,3971
Maddingley,VIC,3340
Mafeking,VIC,3379
Maffra,VIC,3860
Maffra West Upper,VIC,3859
Magpie,VIC,3352
Maiden Gully,VIC,3551
Maidstone,VIC,3012
Mailors Flat,VIC,3275
Main Lead,VIC,3373
Main Ridge,VIC,3928
Maindample,VIC,3723
Maintongoon,VIC,3714
Major Plains,VIC,3725
Majorca,VIC,3465
Maldon,VIC,3463
Mallacoota,VIC,3892
Malmsbury,VIC,3446
Malvern,VIC,3144
Malvern East,VIC,3145
Mambourin,VIC,3024
Manangatang,VIC,3546
Mandurang,VIC,3551
Mandurang South,VIC,3551
Mangalore,VIC,3663
Manifold Heights,VIC,3218
Mannerim,VIC,3222
Mannibadar,VIC,3360
Manns Beach,VIC,3971
Manor Lakes,VIC,3024
Manorina,VIC,3889
Mansfield,VIC,3722
Maramingo Creek,VIC,3891
Marcus Hill,VIC,3222
Mardan,VIC,3953
Marengo,VIC,3233
Maribyrnong,VIC,3032
Marionvale,VIC,3634
Markwood,VIC,3678
Marlbed,VIC,3483
Marlo,VIC,3888
Marnoo,VIC,3387
Marnoo East,VIC,3477
Marnoo West,VIC,3387
Marong,VIC,3515
Maroona,VIC,3377
Marraweeney,VIC,3669
Marshall,VIC,3216
Marthavale,VIC,3875
Marungi,VIC,3634
Maryborough,VIC,3465
Maryknoll,VIC,3812
Marysville,VIC,3779
Maryvale,VIC,3840
Massey,VIC,3482
Matlock,VIC,3723
Maude,VIC,3331
Mccrae,VIC,3938
Mcintyre,VIC,3472
Mckenzie Creek,VIC,3401
Mckenzie Hill,VIC,3451
Mckinnon,VIC,3204
Mcloughlins Beach,VIC,3874
Mcmahons Creek,VIC,3799
Mcmillans,VIC,3568
Mead,VIC,3568
Meadow Creek,VIC,3678
Meadow Heights,VIC,3048
Meatian,VIC,3585
Meeniyan,VIC,3956
Meering West,VIC,3579
Meerlieu,VIC,3862
Melbourne,VIC,3000
Melbourne Airport,VIC,3045
Melton,VIC,3337
Melton South,VIC,3338
Melton West,VIC,3337
Melville Forest,VIC,3315
Melwood,VIC,3875
Mena Park,VIC,3373
Mentone,VIC,3194
Menzies Creek,VIC,3159
Mepunga,VIC,3277
Mepunga East,VIC,3277
Mepunga West,VIC,3277
Merbein,VIC,3505
Merbein South,VIC,3505
Merbein West,VIC,3505
Meredith,VIC,3333
Meringur,VIC,3496
Merino,VIC,3310
Mernda,VIC,3754
Merriang,VIC,3737
Merriang South,VIC,3737
Merricks,VIC,3916
Merricks Beach,VIC,3926
Merricks North,VIC,3926
Merrigum,VIC,3618
Merrijig,VIC,3723
Merrijig,VIC,3875
Merrimu,VIC,3340
Merrinee,VIC,3496
Merton,VIC,3715
Metcalfe,VIC,3448
Metcalfe East,VIC,3444
Metung,VIC,3904
Mia Mia,VIC,3444
Mickleham,VIC,3064
Middle Creek,VIC,3375
Middle Park,VIC,3206
Middle Tarwin,VIC,3956
Miepoll,VIC,3666
Miga Lake,VIC,3409
Milawa,VIC,3678
Mildura,VIC,3500
Mill Park,VIC,3082
Millbrook,VIC,3352
Millgrove,VIC,3799
Milloo,VIC,3572
Milltown,VIC,3304
Milnes Bridge,VIC,3579
Mincha,VIC,3575
Mincha West,VIC,3568
Miners Rest,VIC,3352
Mingay,VIC,3324
Minhamite,VIC,3287
Minimay,VIC,3413
Mininera,VIC,3351
Minjah,VIC,3276
Minmindie,VIC,3537
Minyip,VIC,3392
Miowera,VIC,3862
Miralie,VIC,3596
Miram,VIC,3415
Mirboo,VIC,3871
Mirboo North,VIC,3871
Mirimbah,VIC,3722
Mirranatwa,VIC,3294
Mitcham,VIC,3132
Mitchell Park,VIC,3355
Mitchellstown,VIC,3608
Mitiamo,VIC,3573
Mitre,VIC,3409
Mitta Mitta,VIC,3701
Mittyack,VIC,3490
Mockinya,VIC,3401
Modella,VIC,3816
Modewarre,VIC,3240
Moe,VIC,3825
Moe South,VIC,3825
Moggs Creek,VIC,3231
Moglonemby,VIC,3666
Mokepilly,VIC,3381
Molesworth,VIC,3718
Moliagul,VIC,3472
Molka,VIC,3666
Mollongghip,VIC,3352
Mologa,VIC,3575
Molyullah,VIC,3673
Monbulk,VIC,3793
Monegeetta,VIC,3433
Mongans Bridge,VIC,3691
Monomak,VIC,3860
Monomeith,VIC,3984
Mont Albert,VIC,3127
Mont Albert North,VIC,3129
Montgomery,VIC,3851
Montmorency,VIC,3094
Montrose,VIC,3765
Moolap,VIC,3224
Moolerr,VIC,3477
Moolort,VIC,3465
Moonambel,VIC,3478
Moondarra,VIC,3825
Moonee Ponds,VIC,3039
Moonlight Flat,VIC,3450
Moonlight Flat,VIC,3465
Moora,VIC,3612
Moorabbin,VIC,3189
Moorabbin Airport,VIC,3194
Moorabool,VIC,3213
Mooralla,VIC,3314
Moorilim,VIC,3610
Moormbool West,VIC,3523
Moornapa,VIC,3862
Moorngag,VIC,3673
Moorooduc,VIC,3933
Mooroolbark,VIC,3138
Mooroopna,VIC,3629
Mooroopna North,VIC,3629
Mooroopna North West,VIC,3616
Moranding,VIC,3764
Mordialloc,VIC,3195
Morgiana,VIC,3301
Moriac,VIC,3240
Mornington,VIC,3931
Moroka,VIC,3860
Morrisons,VIC,3334
Morrl Morrl,VIC,3387
Mortlake,VIC,3272
Morton Plains,VIC,3482
Morwell,VIC,3840
Mossiface,VIC,3885
Mount Alfred,VIC,3709
Mount Beauty,VIC,3699
Mount Beckworth,VIC,3363
Mount Best,VIC,3960
Mount Bolton,VIC,3352
Mount Bruno,VIC,3675
Mount Buffalo,VIC,3740
Mount Buller,VIC,3723
Mount Burnett,VIC,3781
Mount Bute,VIC,3324
Mount Camel,VIC,3523
Mount Cameron,VIC,3370
Mount Clear,VIC,3350
Mount Cole,VIC,3377
Mount Cole Creek,VIC,3377
Mount Cottrell,VIC,3024
Mount Dandenong,VIC,3767
Mount Doran,VIC,3334
Mount Dryden,VIC,3381
Mount Duneed,VIC,3217
Mount Eccles,VIC,3953
Mount Eccles South,VIC,3953
Mount Egerton,VIC,3352
Mount Eliza,VIC,3930
Mount Emu,VIC,3351
Mount Evelyn,VIC,3796
Mount Franklin,VIC,3461
Mount Glasgow,VIC,3371
Mount Helen,VIC,3350
Mount Hooghly,VIC,3472
Mount Lonarch,VIC,3468
Mount Macedon,VIC,3441
Mount Major,VIC,3646
Mount Martha,VIC,3934
Mount Mercer,VIC,3352
Mount Moriac,VIC,3240
Mount Napier,VIC,3301
Mount Pleasant,VIC,3350
Mount Prospect,VIC,3364
Mount Richmond,VIC,3305
Mount Rowan,VIC,3352
Mount Sabine,VIC,3236
Mount Tassie,VIC,3844
Mount Taylor,VIC,3875
Mount Toolebewong,VIC,3777
Mount Wallace,VIC,3342
Mount Waverley,VIC,3149
Mountain Bay,VIC,3723
Mountain View,VIC,3988
Moutajup,VIC,3294
Moyarra,VIC,3951
Moyhu,VIC,3732
Moyreisk,VIC,3477
Moyston,VIC,3377
Muckatah,VIC,3644
Muckleford,VIC,3451
Muckleford South,VIC,3462
Mudgegonga,VIC,3737
Mulgrave,VIC,3170
Mumbannar,VIC,3304
Mundoona,VIC,3635
Munro,VIC,3862
Muntham,VIC,3315
Murchison,VIC,3610
Murchison East,VIC,3610
Murchison North,VIC,3610
Murgheboluc,VIC,3218
Murmungee,VIC,3747
Murnungin,VIC,3544
Murphys Creek,VIC,3551
Murra Warra,VIC,3401
Murrabit,VIC,3579
Murrabit West,VIC,3579
Murrawee,VIC,3586
Murray-Sunset,VIC,3490
Murraydale,VIC,3586
Murrayville,VIC,3512
Murrindal,VIC,3885
Murrindindi,VIC,3717
Murroon,VIC,3243
Murrumbeena,VIC,3163
Murtoa,VIC,3390
Musk,VIC,3461
Musk Vale,VIC,3461
Muskerry,VIC,3557
Myall,VIC,3533
Myall,VIC,3579
Myamyn,VIC,3304
Myers Flat,VIC,3556
Myola,VIC,3551
Myrniong,VIC,3341
Myrrhee,VIC,3732
Myrtle Creek,VIC,3551
Myrtlebank,VIC,3851
Myrtleford,VIC,3737
Mysia,VIC,3518
Mystic Park,VIC,3579
Mywee,VIC,3641
Nagambie,VIC,3608
Nalangil,VIC,3249
Nalinga,VIC,3646
Nambrok,VIC,3847
Nandaly,VIC,3533
Nangana,VIC,3781
Nangeela,VIC,3312
Nangiloc,VIC,3494
Nanneella,VIC,3561
Nap Nap Marra,VIC,3860
Napoleons,VIC,3352
Nar Nar Goon,VIC,3812
Nar Nar Goon North,VIC,3812
Narbethong,VIC,3778
Nareeb,VIC,3293
Nareen,VIC,3315
Nareewillock,VIC,3525
Nariel Valley,VIC,3707
Naring,VIC,3636
Naringal,VIC,3277
Naringal East,VIC,3277
Naroghid,VIC,3266
Narracan,VIC,3824
Narraport,VIC,3483
Narrapumelap South,VIC,3293
Narrawong,VIC,3285
Narre Warren,VIC,3805
Narre Warren East,VIC,3804
Narre Warren North,VIC,3804
Narre Warren South,VIC,3805
Narrung,VIC,3597
Nathalia,VIC,3638
Natimuk,VIC,3409
Natte Yallock,VIC,3465
Natya,VIC,3597
Navarre,VIC,3384
Navigators,VIC,3352
Nayook,VIC,3832
Neds Corner,VIC,3496
Neereman,VIC,3463
Neerim,VIC,3831
Neerim East,VIC,3831
Neerim Junction,VIC,3832
Neerim North,VIC,3832
Neerim South,VIC,3831
Neilborough,VIC,3570
Nelse,VIC,3699
Nelson,VIC,3292
Nerrena,VIC,3953
Nerrin Nerrin,VIC,3351
Nerrina,VIC,3350
Nerring,VIC,3373
Netherby,VIC,3418
Neuarpurr,VIC,3413
New Gisborne,VIC,3438
Newborough,VIC,3825
Newbridge,VIC,3551
Newbury,VIC,3458
Newcomb,VIC,3219
Newfield,VIC,3268
Newham,VIC,3442
Newhaven,VIC,3925
Newington,VIC,3350
Newlands Arm,VIC,3875
Newlyn,VIC,3364
Newlyn North,VIC,3364
Newmerella,VIC,3886
Newport,VIC,3015
Newry,VIC,3859
Newstead,VIC,3462
Newtown,VIC,3220
Newtown,VIC,3351
Nhill,VIC,3418
Nichols Point,VIC,3501
Nicholson,VIC,3882
Niddrie,VIC,3042
Nilma,VIC,3821
Nilma North,VIC,3821
Ninda,VIC,3533
Nine Mile,VIC,3518
Nintingbool,VIC,3351
Ninyeunook,VIC,3527
Nirranda,VIC,3268
Nirranda East,VIC,3268
Nirranda South,VIC,3268
Noble Park,VIC,3174
Noble Park North,VIC,3174
Noojee,VIC,3833
Noorat,VIC,3265
Noorat East,VIC,3265
Noorinbee,VIC,3890
Noorinbee North,VIC,3890
Noradjuha,VIC,3409
Norlane,VIC,3214
Normanville,VIC,3579
Norong,VIC,3682
North Bendigo,VIC,3550
North Blackwood,VIC,3458
North Geelong,VIC,3215
North Melbourne,VIC,3051
North Shore,VIC,3214
North Wangaratta,VIC,3678
North Warrandyte,VIC,3113
North Wonthaggi,VIC,3995
Northcote,VIC,3070
Northwood,VIC,3660
Norval,VIC,3377
Notting Hill,VIC,3168
Nowa Nowa,VIC,3887
Nowhere Creek,VIC,3469
Nowie,VIC,3585
Nug Nug,VIC,3737
Nuggetty,VIC,3463
Nulla Vale,VIC,3435
Nullawarre,VIC,3268
Nullawarre North,VIC,3268
Nullawil,VIC,3529
Numurkah,VIC,3636
Nunawading,VIC,3131
Nungurner,VIC,3909
Nunniong,VIC,3896
Nurcoung,VIC,3401
Nurrabiel,VIC,3401
Nurran,VIC,3888
Nutfield,VIC,3099
Nyah,VIC,3594
Nyah West,VIC,3595
Nyarrin,VIC,3533
Nyerimilang,VIC,3909
Nyora,VIC,3987
Nyrraby,VIC,3585
Oak Park,VIC,3046
Oaklands Junction,VIC,3063
Oakleigh,VIC,3166
Oakleigh East,VIC,3166
Oakleigh South,VIC,3167
Oakvale,VIC,3540
Ocean Grange,VIC,3880
Ocean Grove,VIC,3226
Officer,VIC,3809
Officer South,VIC,3809
Old Tallangatta,VIC,3701
Olinda,VIC,3788
Ombersley,VIC,3241
Omeo,VIC,3898
Omeo Valley,VIC,3898
Ondit,VIC,3249
Orbost,VIC,3888
Orford,VIC,3284
Ormond,VIC,3204
Orrvale,VIC,3631
Osbornes Flat,VIC,3691
Outtrim,VIC,3951
Ouyen,VIC,3490
Ovens,VIC,3738
Oxley,VIC,3678
Oxley Flats,VIC,3678
Ozenkadnook,VIC,3413
Paaratte,VIC,3268
Painswick,VIC,3551
Pakenham,VIC,3810
Pakenham South,VIC,3810
Pakenham Upper,VIC,3810
Panitya,VIC,3512
Panmure,VIC,3265
Panton Hill,VIC,3759
Paradise,VIC,3477
Paradise Beach,VIC,3851
Paraparap,VIC,3240
Park Orchards,VIC,3114
Parkdale,VIC,3195
Parkville,VIC,3052
Parwan,VIC,3340
Paschendale,VIC,3315
Pascoe Vale,VIC,3044
Pascoe Vale South,VIC,3044
Pastoria,VIC,3444
Pastoria East,VIC,3444
Patchewollock,VIC,3491
Patho,VIC,3564
Patterson Lakes,VIC,3197
Patyah,VIC,3318
Paynesville,VIC,3880
Pearcedale,VIC,3912
Pearsondale,VIC,3851
Peechelba,VIC,3678
Peechelba East,VIC,3678
Pelluebla,VIC,3727
Pennyroyal,VIC,3235
Penshurst,VIC,3289
Pental Island,VIC,3586
Pentland Hills,VIC,3341
Percydale,VIC,3478
Peronne,VIC,3413
Perry Bridge,VIC,3862
Peterborough,VIC,3270
Petticoat Creek,VIC,3233
Pheasant Creek,VIC,3757
Piangil,VIC,3597
Picola,VIC,3639
Picola West,VIC,3639
Piedmont,VIC,3833
Pier Milan,VIC,3533
Pigeon Ponds,VIC,3407
Piggoreet,VIC,3351
Pimpinio,VIC,3401
Pine Grove,VIC,3573
Pine Lodge,VIC,3631
Pine Mountain,VIC,3709
Pine View,VIC,3579
Pioneer Bay,VIC,3984
Pipers Creek,VIC,3444
Pira,VIC,3585
Piries,VIC,3723
Pirron Yallock,VIC,3249
Pitfield,VIC,3351
Pittong,VIC,3360
Plenty,VIC,3090
Plumpton,VIC,3335
Point Cook,VIC,3030
Point Leo,VIC,3916
Point Lonsdale,VIC,3225
Point Wilson,VIC,3212
Polisbet,VIC,3585
Pomborneit,VIC,3260
Pomborneit East,VIC,3249
Pomborneit North,VIC,3260
Pomonal,VIC,3381
Pompapiel,VIC,3571
Poolaijelo,VIC,3312
Pootilla,VIC,3352
Poowong,VIC,3988
Poowong East,VIC,3988
Poowong North,VIC,3988
Porcupine Ridge,VIC,3461
Porepunkah,VIC,3740
Port Albert,VIC,3971
Port Campbell,VIC,3269
Port Fairy,VIC,3284
Port Franklin,VIC,3964
Port Melbourne,VIC,3207
Port Welshpool,VIC,3965
Portarlington,VIC,3223
Portland,VIC,3305
Portland North,VIC,3305
Portland West,VIC,3305
Portsea,VIC,3944
Pound Creek,VIC,3996
Powelltown,VIC,3797
Powers Creek,VIC,3312
Powlett Plains,VIC,3517
Prahran,VIC,3181
Prairie,VIC,3572
Pranjip,VIC,3666
Preston,VIC,3072
Princes Hill,VIC,3054
Princetown,VIC,3269
Puckapunyal,VIC,3662
Pura Pura,VIC,3271
Purdeet,VIC,3289
Purnim,VIC,3278
Purnim West,VIC,3278
Pyalong,VIC,3521
Pyramid Hill,VIC,3575
Quambatook,VIC,3540
Quandong,VIC,3030
Quantong,VIC,3401
Quarry Hill,VIC,3550
Queenscliff,VIC,3225
Queensferry,VIC,3984
Raglan,VIC,3373
Rainbow,VIC,3424
Ranceby,VIC,3951
Rathscar,VIC,3465
Rathscar West,VIC,3465
Ravenhall,VIC,3023
Ravenswood,VIC,3453
Ravenswood South,VIC,3453
Rawson,VIC,3825
Raymond Island,VIC,3880
Raywood,VIC,3570
Red Cliffs,VIC,3496
Red Hill,VIC,3937
Red Hill South,VIC,3937
Red Lion,VIC,3371
Redan,VIC,3350
Redbank,VIC,3477
Redcastle,VIC,3523
Redesdale,VIC,3444
Reedy Creek,VIC,3658
Reedy Dam,VIC,3395
Reedy Flat,VIC,3895
Reedy Lake,VIC,3579
Reefton,VIC,3799
Research,VIC,3095
Reservoir,VIC,3073
Reynard,VIC,3858
Rheola,VIC,3517
Rhyll,VIC,3923
Rhymney,VIC,3377
Riachella,VIC,3385
Rich Avon,VIC,3480
Rich Avon East,VIC,3480
Rich Avon West,VIC,3480
Richmond,VIC,3121
Richmond Plains,VIC,3518
Riddells Creek,VIC,3431
Riggs Creek,VIC,3666
Ringwood,VIC,3134
Ringwood East,VIC,3135
Ringwood North,VIC,3134
Ripplebrook,VIC,3818
Rippleside,VIC,3215
Ripponlea,VIC,3185
Riverside,VIC,3401
Riverslea,VIC,3860
Robertsons Beach,VIC,3971
Robinvale,VIC,3549
Rochester,VIC,3561
Rochford,VIC,3442
Rockbank,VIC,3335
Rocklands,VIC,3401
Rocklyn,VIC,3364
Rocky Point,VIC,3377
Rokeby,VIC,3821
Rokewood,VIC,3330
Rokewood Junction,VIC,3351
Romsey,VIC,3434
Rosanna,VIC,3084
Rose River,VIC,3678
Rosebery,VIC,3395
Rosebrook,VIC,3285
Rosebud,VIC,3939
Rosedale,VIC,3847
Roses Gap,VIC,3385
Rosewhite,VIC,3737
Roslynmead,VIC,3564
Ross Creek,VIC,3351
Rossbridge,VIC,3377
Rostron,VIC,3477
Rowsley,VIC,3340
Rowville,VIC,3178
Roxburgh Park,VIC,3064
Rubicon,VIC,3712
Ruby,VIC,3953
Ruffy,VIC,3666
Running Creek,VIC,3691
Runnymede,VIC,3558
Rupanyup,VIC,3388
Rushworth,VIC,3612
Russells Bridge,VIC,3331
Rutherglen,VIC,3685
Ryans,VIC,3875
Ryanston,VIC,3992
Rye,VIC,3941
Rythdale,VIC,3810
Safety Beach,VIC,3936
Sailors Falls,VIC,3461
Sailors Gully,VIC,3556
Sailors Hill,VIC,3461
Sale,VIC,3850
Salisbury West,VIC,3517
Samaria,VIC,3673
San Remo,VIC,3925
Sandford,VIC,3312
Sandhill Lake,VIC,3579
Sandhurst,VIC,3977
Sandon,VIC,3462
Sandringham,VIC,3191
Sandy Creek,VIC,3695
Sandy Point,VIC,3959
Sargood,VIC,3858
Sarsfield,VIC,3875
Sassafras,VIC,3787
Sawmill Settlement,VIC,3723
Scarsdale,VIC,3351
Scoresby,VIC,3179
Scotchmans Lead,VIC,3352
Scotsburn,VIC,3352
Scotts Creek,VIC,3267
Sea Lake,VIC,3533
Seabrook,VIC,3028
Seacombe,VIC,3851
Seaford,VIC,3198
Seaholme,VIC,3018
Seaspray,VIC,3851
Seaton,VIC,3858
Seaview,VIC,3821
Sebastian,VIC,3556
Sebastopol,VIC,3356
Seddon,VIC,3011
Sedgwick,VIC,3551
Selby,VIC,3159
Selwyn,VIC,3737
Separation Creek,VIC,3234
Serpentine,VIC,3517
Serviceton,VIC,3420
Seville,VIC,3139
Seville East,VIC,3139
Seymour,VIC,3660
Shady Creek,VIC,3821
Shannonvale,VIC,3898
Shays Flat,VIC,3377
She Oaks,VIC,3331
Sheans Creek,VIC,3666
Sheep Hills,VIC,3392
Shelbourne,VIC,3515
Shelford,VIC,3329
Shelley,VIC,3701
Shepherds Flat,VIC,3461
Shepparton,VIC,3630
Shepparton East,VIC,3631
Shepparton North,VIC,3631
Sherbrooke,VIC,3789
Shoreham,VIC,3916
Sidonia,VIC,3444
Silvan,VIC,3795
Silverleaves,VIC,3922
Simpson,VIC,3266
Simpsons Creek,VIC,3888
Simson,VIC,3465
Skenes Creek,VIC,3233
Skenes Creek North,VIC,3233
Skibo,VIC,3260
Skinners Flat,VIC,3518
Skipton,VIC,3361
Skye,VIC,3977
Slaty Creek,VIC,3477
Smeaton,VIC,3364
Smiths Beach,VIC,3922
Smiths Gully,VIC,3760
Smokeytown,VIC,3364
Smoko,VIC,3741
Smythes Creek,VIC,3351
Smythesdale,VIC,3351
Snake Island,VIC,3971
Snake Valley,VIC,3351
Soldiers Hill,VIC,3350
Somers,VIC,3927
Somerton,VIC,3062
Somerville,VIC,3912
Sorrento,VIC,3943
South Dudley,VIC,3995
South Geelong,VIC,3220
South Kingsville,VIC,3015
South Melbourne,VIC,3205
South Morang,VIC,3752
South Purrumbete,VIC,3260
South Wharf,VIC,3006
South Yarra,VIC,3141
Southbank,VIC,3006
Southern Cross,VIC,3283
Spargo Creek,VIC,3461
Speed,VIC,3488
